split,mode,species,source_name,window_position_zero_based,window_position_one_based,count,sum_bits_per_base,mean_bits_per_base
train,windows_nonoverlap,HePy,HePy,0,1,20,39.68403911590576,1.9842019557952881
train,windows_nonoverlap,HePy,HePy,1,2,20,39.68403911590576,1.9842019557952881
train,windows_nonoverlap,HePy,HePy,2,3,20,39.68403911590576,1.9842019557952881
train,windows_nonoverlap,HePy,HePy,3,4,20,39.2585883140564,1.9629294157028199
train,windows_nonoverlap,HePy,HePy,4,5,20,39.2585883140564,1.9629294157028199
train,windows_nonoverlap,HePy,HePy,5,6,20,39.2585883140564,1.9629294157028199
train,windows_nonoverlap,HePy,HePy,6,7,20,39.469072341918945,1.9734536170959474
train,windows_nonoverlap,HePy,HePy,7,8,20,39.469072341918945,1.9734536170959474
train,windows_nonoverlap,HePy,HePy,8,9,20,39.469072341918945,1.9734536170959474
train,windows_nonoverlap,HePy,HePy,9,10,20,42.931227048238114,2.1465613524119056
train,windows_nonoverlap,HePy,HePy,10,11,20,42.93122704823812,2.146561352411906
train,windows_nonoverlap,HePy,HePy,11,12,20,42.931227048238114,2.1465613524119056
train,windows_nonoverlap,HePy,HePy,12,13,20,36.244726161162056,1.8122363080581028
train,windows_nonoverlap,HePy,HePy,13,14,20,36.244726161162056,1.8122363080581028
train,windows_nonoverlap,HePy,HePy,14,15,20,36.244726161162056,1.8122363080581028
train,windows_nonoverlap,HePy,HePy,15,16,20,40.27507416407268,2.013753708203634
train,windows_nonoverlap,HePy,HePy,16,17,20,40.27507416407267,2.0137537082036334
train,windows_nonoverlap,HePy,HePy,17,18,20,40.27507416407268,2.013753708203634
train,windows_nonoverlap,HePy,HePy,18,19,20,37.5631058216095,1.8781552910804749
train,windows_nonoverlap,HePy,HePy,19,20,20,37.5631058216095,1.8781552910804749
train,windows_nonoverlap,HePy,HePy,20,21,20,37.5631058216095,1.8781552910804749
train,windows_nonoverlap,HePy,HePy,21,22,20,41.14913113911947,2.0574565569559735
train,windows_nonoverlap,HePy,HePy,22,23,20,41.14913113911947,2.0574565569559735
train,windows_nonoverlap,HePy,HePy,23,24,20,41.14913113911947,2.0574565569559735
train,windows_nonoverlap,HePy,HePy,24,25,20,37.312002102533974,1.8656001051266986
train,windows_nonoverlap,HePy,HePy,25,26,20,37.31200210253398,1.865600105126699
